baitID	preyID	N
67868	67009	1
67868	227318	1
67868	87899	1
67868	67635	1
67868	68959	1
67868	187127	1
67868	71088	1
67868	74685	1
67868	78617	1
67868	530125	1
67868	96943	1
67868	66636	1
67868	434336	1
67868	67960	1
67868	68592	1
67868	67745	1
67868	426852	1
67868	71803	1
67868	268833	1
67868	79170	1
67868	96830	1
67868	65756	1
67868	67612	1
67868	72429	1
67868	282279	1
67868	619310	1
67868	546219	1
67868	735441	1
67868	84743	1
67868	67202	1
67868	294884	1
67868	435830	1
67868	55344	1
67868	69263	1
67868	354959	1
67868	67377	1
67868	566366	1
67868	555641	1
67868	309733	1
67868	76221	1
67868	753205	1
67868	68085	1
67868	94309	1
67868	74352	1
67868	552229	1
67868	551192	1
67868	90531	1
67868	69156	1
67868	101707	1
67868	70962	1
67868	764787	1
67868	274326	1
67868	622393	1
67868	63734	1
67868	95077	1
67868	729852	1
67868	68520	1
67868	68129	1
67868	69226	1
67868	429399	1
67868	113736	1
67868	701238	1
67868	78310	1
67868	735503	1
67868	397143	1
67868	68217	1
67868	67796	1
67868	68949	1
67868	50384	1
67868	67652	1
67868	69200	1
67868	601399	1
67868	96405	1
67868	242643	1
67868	424018	1
67868	678032	1
67868	96490	1
67868	81687	1
67868	76363	1
67868	689139	1
67868	83138	1
67868	68202	1
67868	68329	1
67868	68864	1
67868	212405	1
67868	67720	1
67868	223726	1
67868	458443	1
67868	100071	1
67868	70677	1
67868	338253	1
67868	66700	1
67868	67996	1
67868	68241	1
67868	269727	1
67868	669326	1
67868	76166	1
67868	633924	1
67868	97673	1
67868	67837	1
67868	64908	1
67868	358775	1
67868	95510	1
67868	78544	1
67868	67993	1
67868	67677	1
67868	84343	1
67868	82642	1
67868	67799	1
67868	135121	1
67868	69041	1
67868	83020	1
67868	68372	1
67868	76362	1
67868	97028	1
67868	101978	1
67868	84059	1
67868	67812	1
67868	783555	1
67868	301539	1
67868	68271	1
67868	760628	1
67868	69157	1
67868	71695	1
67868	69096	1
67868	22702	1
67868	68321	1
67868	67822	1
67868	72215	1
67868	68037	1
67868	746193	1
67868	448740	1
67868	468875	1
67868	98071	1
67868	65203	1
67868	429100	1
67868	65866	1
67868	187007	1
67868	74886	1
67868	68881	1
67868	233456	1
67868	47041	1
67868	100234	1
67868	68331	1
67868	68170	1
67868	675460	1
67868	293999	1
67868	68639	1
67868	570236	1
67868	23635	1
67868	513261	1
67868	590649	1
67868	65779	1
67868	94253	1
67868	74870	1
67868	69727	1
67868	64580	1
67868	147240	1
67868	723466	1
67868	350217	1
67868	313696	1
67868	68026	1
67868	71160	1
67868	67683	1
67868	69279	1
67868	391792	1
67868	582518	1
67868	68392	1
67868	440591	1
67868	72038	1
67868	101407	1
67868	68237	1
67868	811630	1
67868	65939	1
67868	67675	1
67868	704744	1
67868	724347	1
67868	65112	1
67868	68040	1
67868	65643	1
67868	77263	1
67868	698927	1
67868	552595	1
67868	221702	1
67868	67816	1
67868	87501	1
67868	250681	1
67868	96842	1
67868	87117	1
67868	90491	1
67868	442794	1
67868	432126	1
67868	70864	1
67868	809486	1
67868	143055	1
67868	68081	1
67868	100151	1
67868	72025	1
67868	106611	1
67868	67984	1
67868	528687	1
67868	820123	1
67868	68103	1
67868	494833	1
67868	68390	1
67868	73670	1
67868	74817	1
67868	74120	1
67868	67625	1
67868	78954	1
67868	423739	1
67868	94845	1
67868	64638	1
67868	69275	1
67868	146210	1
67868	76951	1
67868	59919	1
67868	68621	1
67868	68301	1
67868	67706	1
67868	417413	1
67868	530609	1
67868	67554	1
67868	660752	1
67868	593384	1
67868	68196	1
67868	27017	1
67868	67089	1
67868	75240	1
67868	332289	1
67868	65736	1
67868	66241	1
67868	64992	1
67868	71276	1
67868	77053	1
67868	67782	1
67868	83443	1
67868	484743	1
67868	491145	1
67868	665831	1
67868	73107	1
67868	68689	1
67868	242963	1
67868	64878	1
67868	90395	1
67868	65346	1
67868	101515	1
67868	64762	1
67868	73070	1
67868	636895	1
67868	67085	1
67868	101411	1
67868	67073	1
67868	754217	1
67868	642280	1
67868	784623	1
67868	64664	1
67868	68946	1
67868	67828	1
67868	314631	1
67868	68755	1
67868	599156	1
67868	68821	1
67868	66079	1
67868	255054	1
67868	523672	1
67868	15528	1
67868	71373	1
67868	76562	1
67868	483581	1
67868	68027	1
67868	95946	1
67868	140264	1
67868	202668	1
67868	56892	1
67868	96017	1
67868	398175	1
67868	69930	1
67868	72254	1
67868	68900	1
67868	68200	1
67868	65850	1
67868	68501	1
67868	66148	1
67868	18253	1
67868	67311	1
67868	79331	1
67868	67186	1
67868	316425	1
67868	349106	1
67868	69091	1
67868	101096	1
67868	99351	1
67868	411796	1
67868	68702	1
67868	68442	1
67868	67925	1
67868	68229	1
67868	279596	1
67868	68479	1
67868	74613	1
67868	311062	1
67868	614371	1
67868	66205	1
67868	762047	1
67868	68561	1
67868	97659	1
67868	310764	1
67868	424566	1
67868	410596	1
67868	507654	1
67868	68028	1
67868	6324	1
67868	68273	1
67868	751624	1
67868	662898	1
67868	66063	1
67868	378465	1
67868	84693	1
67868	259969	1
67868	66306	1
67868	66237	1
67868	10435	1
67868	67961	1
67868	68964	1
67868	67596	1
67868	69002	1
67868	69621	1
67868	285703	1
67868	706579	1
67868	90841	1
67868	74328	1
67868	47036	1
67868	68362	1
67868	67298	1
67868	76644	1
67868	207683	1
67868	429062	1
67868	488481	1
67868	309675	1
67868	176289	1
67868	67795	1
67868	204576	1
67868	70858	1
67868	67752	1
67868	617882	1
67868	67516	1
67868	67113	1
67868	67858	1
67868	70555	1
67868	7927	1
67868	100655	1
67868	78748	1
67868	76107	1
67868	184575	1
67868	95419	1
67868	263983	1
67868	72535	1
67868	89282	1
67868	691145	1
67868	66646	1
67868	82473	1
67868	66958	1
67868	79681	1
67868	763995	1
67868	67292	1
67868	449178	1
67868	98007	1
67868	101569	1
67868	676463	1
67868	68014	1
67868	39389	1
67868	350931	1
67868	82712	1
67868	409158	1
67868	242549	1
67868	69313	1
67868	66418	1
67868	52508	1
67868	496899	1
67868	80000	1
67868	77571	1
67868	58542	1
67868	185505	1
67868	379175	1
67868	68122	1
67868	201186	1
67868	66643	1
67868	70863	1
67868	67678	1
67868	101501	1
67868	8099	1
67868	96648	1
67868	71626	1
67868	394722	1
67868	66032	1
67868	744500	1
67868	72810	1
67868	582638	1
67868	66476	1
67868	44470	1
67868	84352	1
67868	74081	1
67868	69211	1
67868	68873	1
67868	393683	1
67868	98991	1
67868	68294	1
67868	77675	1
67868	69086	1
67868	571736	1
67868	64948	1
67868	68005	1
67868	72334	1
67868	171178	1
67868	461365	1
67868	67804	1
67868	349743	1
67868	67253	1
67868	74504	1
67868	222273	1
67868	263472	1
67868	68635	1
67868	69877	1
67868	318050	1
67868	21560	1
67868	68375	1
67868	354870	1
67868	625154	1
67868	66741	1
67868	65948	1
67868	428852	1
67868	68072	1
67868	83954	1
67868	98864	1
67868	102210	1
67868	64674	1
67868	525941	1
67868	763162	1
67868	69975	1
67868	85886	1
67868	66752	1
67868	29067	1
67868	97116	1
67868	67340	1
67868	75899	1
67868	69224	1
67868	629123	1
67868	53495	1
67868	68599	1
67868	238252	1
67868	86446	1
67868	65584	1
67868	68631	1
67868	65818	1
67868	524082	1
67868	66103	1
67868	702611	1
67868	72337	1
67868	65480	1
67868	90318	1
67868	230350	1
67868	68406	1
67868	525513	1
67868	73077	1
67868	73190	1
67868	74978	1
67868	222357	1
67868	37122	1
67868	578581	1
67868	72766	1
67868	66307	1
67868	70081	1
67868	428243	1
67868	138899	1
67868	38441	1
67868	94455	1
67868	648899	1
67868	431716	1
67868	67748	1
67868	68166	1
67868	82676	1
67868	81896	1
67868	67769	1
67868	774182	1
67868	99883	1
67868	68513	1
67868	124708	1
67868	67659	1
67868	105068	1
67868	404857	1
67868	664372	1
67868	476442	1
67868	67090	1
67868	554970	1
67868	264941	1
67868	75698	1
67868	65582	1
67868	72553	1
67868	190575	1
67868	66113	1
67868	67686	1
67868	81471	1
67868	511294	1
67868	687841	1
67868	68083	1
67868	68132	1
67868	67963	1
67868	138335	1
67868	74934	1
67868	764668	1
67868	66899	1
67868	69958	1
67868	97889	1
67868	411468	1
67868	77660	1
67868	68050	1
67868	153380	1
67868	68057	1
67868	544414	1
67868	77769	1
67868	89572	1
67868	83812	1
67868	90586	1
67868	68219	1
67868	67142	1
67868	68731	1
67868	86339	1
67868	432371	1
67868	80876	1
67868	696523	1
67868	67606	1
67868	68293	1
67868	220296	1
67868	600283	1
67868	68509	1
67868	88591	1
67868	680171	1
67868	68128	1
67868	73209	1
67868	68258	1
67868	81955	1
67868	680340	1
67868	66346	1
67868	68519	1
67868	79867	1
67868	66690	1
67868	88901	1
67868	66716	1
67868	68025	1
67868	178289	1
67868	71280	1
67868	284248	1
67868	84482	1
67868	96529	1
67868	686305	1
67868	500210	1
67868	79808	1
67868	358866	1
67868	78376	1
67868	500246	1
67868	625883	1
67868	404485	1
67868	101100	1
67868	94656	1
67868	201082	1
67868	601302	1
67868	100926	1
67868	394068	1
67868	490722	1
67868	68319	1
67868	184620	1
67868	67069	1
67868	598684	1
67868	116081	1
67868	67786	1
67868	422735	1
67868	79547	1
67868	577358	1
67868	67231	1
67868	457767	1
67868	68121	1
67868	512814	1
67868	65080	1
67868	71610	1
67868	68114	1
67868	255309	1
67868	54693	1
67868	95613	1
67868	64601	1
67868	67754	1
67868	255056	1
67868	659951	1
67868	138073	1
67868	68274	1
67868	68076	1
67868	68163	1
67868	679262	1
67868	209882	1
67868	664747	1
67868	817179	1
67868	74252	1
67868	609007	1
67868	90779	1
67868	402961	1
67868	94425	1
67868	97316	1
67868	68699	1
67868	89178	1
67868	66824	1
67868	68165	1
67868	68056	1
67868	70803	1
67868	350718	1
67868	68270	1
67868	96025	1
67868	69819	1
67868	72325	1
67868	67708	1
67868	113950	1
67868	67787	1
67868	70090	1
67868	68220	1
67868	220868	1
67868	526597	1
67868	576326	1
67868	65021	1
67868	67546	1
67868	37890	1
67868	68597	1
67868	547888	1
67868	500741	1
67868	653718	1
67868	81615	1
67868	68074	1
67868	88672	1
67868	71384	1
67868	98368	1
67868	68013	1
67868	500666	1
67868	68441	1
67868	67000	1
67868	72435	1
67868	66927	1
67868	570579	1
67868	65299	1
67868	408033	1
67868	93355	1
67868	333189	1
67868	698771	1
67868	149075	1
67868	280160	1
67868	68045	1
67868	96473	1
67868	67469	1
67868	252248	1
67868	68308	1
67868	65444	1
67868	76448	1
67868	67776	1
67868	72666	1
67868	74931	1
67868	727219	1
67868	164199	1
67868	66809	1
67868	473849	1
67868	715811	1
67868	619079	1
67868	365613	1
67868	66860	1
67868	97108	1
67868	85939	1
67868	68002	1
67868	68224	1
67868	67979	1
67868	68810	1
67868	658446	1
67868	543345	1
67868	100383	1
67868	68073	1
67868	439190	1
67868	773383	1
67868	64918	1
67868	71717	1
67868	70508	1
67868	68276	1
67868	67133	1
67868	64972	1
67868	67327	1
67868	67025	1
67868	177781	1
67868	73431	1
67868	75557	1
67868	461967	1
67868	99679	1
67868	76079	1
67868	76428	1
67868	89592	1
67868	68960	1
67868	689173	1
67868	325970	1
67868	72690	1
67868	67582	1
67868	71149	1
67868	72381	1
67868	82092	1
67868	76477	1
67868	73003	1
67868	526686	1
67868	69677	1
67868	68440	1
67868	72601	1
67868	98419	1
67868	237300	1
67868	591862	1
67868	65463	1
67868	152975	1
67868	70064	1
67868	101491	1
67868	68034	1
67868	89688	1
67868	767329	1
67868	276288	1
67868	74206	1
67868	69748	1
67868	712069	1
67868	334288	1
67868	27516	1
67868	111316	1
67868	291789	1
67868	323153	1
67868	71067	1
67868	67579	1
67868	67544	1
67868	89363	1
67868	67645	1
67868	205596	1
67868	67117	1
67868	74006	1
67868	67463	1
67868	95301	1
67868	269173	1
67868	76273	1
67868	68377	1
67868	67767	1
67868	427113	1
67868	71404	1
67868	138660	1
67868	78346	1
67868	232928	1
67868	68396	1
67868	595920	1
67868	228621	1
67868	406880	1
67868	67773	1
67868	29177	1
67868	71618	1
67868	88877	1
67868	731404	1
67868	81210	1
67868	93210	1
67868	496271	1
67868	77812	1
67868	102035	1
67868	67738	1
67868	18898	1
67868	101289	1
67868	73304	1
67868	48760	1
67868	68213	1
67868	70695	1
67868	692360	1
67868	161412	1
67868	84143	1
67868	65765	1
67868	749250	1
67868	113657	1
67868	67970	1
67868	66282	1
67868	67693	1
67868	486946	1
67868	565177	1
67868	86291	1
67868	745930	1
67868	601376	1
67868	197084	1
67868	101562	1
67868	93680	1
67868	96636	1
67868	68143	1
67868	68098	1
67868	68461	1
67868	64843	1
67868	507914	1
67868	42319	1
67868	544109	1
67868	818185	1
67868	77873	1
67868	97654	1
67868	65911	1
67868	96955	1
67868	345723	1
67868	668919	1
67868	401334	1
67868	68031	1
67868	81357	1
67868	568132	1
67868	694144	1
67868	350405	1
67868	65928	1
67868	69699	1
67868	337566	1
67868	495908	1
67868	66967	1
67868	74119	1
67868	71605	1
67868	386888	1
67868	250832	1
67868	182336	1
67868	67806	1
67868	262642	1
67868	463292	1
67868	788867	1
67868	150333	1
67868	158769	1
67868	67351	1
67868	504000	1
67868	635301	1
67868	210123	1
67868	68651	1
67868	65136	1
67868	67573	1
67868	71575	1
67868	67447	1
67868	102167	1
67868	65647	1
67868	564252	1
67868	402933	1
67868	774691	1
67868	206298	1
67868	67746	1
67868	64639	1
67868	66647	1
67868	88713	1
67868	68209	1
67868	88258	1
67868	66426	1
67868	204948	1
67868	633825	1
67868	66502	1
67868	99828	1
67868	639249	1
67868	87314	1
67868	65979	1
67868	282138	1
67868	46713	1
67868	283713	1
67868	396965	1
67868	292500	1
67868	67237	1
67868	69227	1
67868	67679	1
67868	796717	1
67868	68087	1
67868	73133	1
67868	76386	1
67868	68958	1
67868	67623	1
67868	675114	1
67868	802020	1
67868	563757	1
67868	67986	1
67868	67479	1
67868	66864	1
67868	344229	1
67868	653717	1
67868	465497	1
67868	437315	1
67868	540336	1
67868	205816	1
67868	705857	1
67868	66844	1
67868	72897	1
67868	96904	1
67868	294496	1
67868	78746	1
67868	68609	1
67868	435164	1
67868	138799	1
67868	587422	1
67868	68009	1
67868	489596	1
67868	199845	1
67868	58295	1
67868	73161	1
67868	144998	1
67868	68162	1
67868	609031	1
67868	591592	1
67868	69024	1
67868	68214	1
67868	101976	1
67868	281335	1
67868	67768	1
67868	93304	1
67868	70954	1
67868	381790	1
67868	621505	1
67868	64827	1
67868	67732	1
67868	537238	1
67868	490295	1
67868	101727	1
67868	186819	1
67868	213952	1
67868	101965	1
67868	721854	1
67868	199001	1
67868	78268	1
67868	94583	1
67868	94130	1
67868	421168	1
67868	667856	1
67868	589141	1
67868	69450	1
67868	426566	1
67868	598715	1
67868	89545	1
67868	706612	1
67868	71481	1
67868	70813	1
67868	727338	1
67868	744211	1
67868	67112	1
67868	481471	1
67868	202101	1
67868	85797	1
67868	65987	1
67868	72646	1
67868	68003	1
67868	70641	1
67868	68683	1
67868	542445	1
67868	433030	1
67868	44668	1
67868	664142	1
67868	385308	1
67868	532189	1
67868	69618	1
67868	65395	1
67868	66272	1
67868	93895	1
67868	68148	1
67868	67829	1
67868	73848	1
67868	377490	1
67868	66664	1
67868	65785	1
67868	497867	1
67868	68078	1
67868	81403	1
67868	47366	1
67868	355420	1
67868	67825	1
96744	97660	1
96744	51817	1
96744	99415	1
96744	369695	1
96744	96497	1
96744	776398	1
96744	442150	1
96744	560035	1
96744	695157	1
96744	549222	1
96744	95961	1
96744	92381	1
96744	206467	1
96744	256471	1
96744	93858	1
96744	357133	1
96744	274395	1
96744	444741	1
96744	617321	1
96744	86603	1
96744	58145	1
96744	727968	1
96744	488466	1
96744	95910	1
96744	71702	1
96744	99982	1
96744	208059	1
96744	89909	1
96744	73406	1
96744	96144	1
96744	56979	1
96744	95807	1
96744	564093	1
96744	90556	1
96744	546317	1
96744	89186	1
96744	703330	1
96744	82102	1
96744	80196	1
96744	96534	1
96744	504768	1
96744	98933	1
96744	96113	1
96744	89686	1
96744	106069	1
96744	96533	1
96744	96894	1
96744	241201	1
96744	96665	1
96744	95647	1
96744	96094	1
96744	93724	1
96744	340822	1
96744	96336	1
96744	565208	1
96744	98523	1
96744	90507	1
96744	444983	1
96744	81272	1
96744	81313	1
96744	140781	1
96744	81319	1
96744	110060	1
96744	352556	1
96744	546012	1
96744	80540	1
96744	158155	1
96744	99018	1
96744	729634	1
96744	93503	1
96744	528182	1
96744	546987	1
96744	85916	1
96744	74152	1
96744	95592	1
96744	220295	1
96744	8844	1
96744	82425	1
96744	288776	1
96744	96364	1
96744	95941	1
96744	96518	1
96744	96050	1
96744	663787	1
96744	100385	1
96744	96586	1
96744	772157	1
96744	12322	1
96744	82271	1
96744	64456	1
96744	233320	1
96744	93039	1
96744	382073	1
96744	81915	1
96744	98058	1
96744	96532	1
96744	3448	1
96744	92169	1
96744	97376	1
96744	84249	1
96744	74480	1
96744	447582	1
96744	97192	1
96744	284402	1
96744	96128	1
96744	93142	1
96744	329971	1
96744	94855	1
96744	288897	1
96744	754258	1
96744	96962	1
96744	470547	1
96744	92761	1
96744	97083	1
96744	71553	1
96744	96396	1
96744	80282	1
96744	64884	1
96744	406621	1
96744	788728	1
96744	408567	1
96744	371417	1
96744	98776	1
96744	98420	1
96744	96597	1
96744	100375	1
96744	315322	1
96744	296805	1
96744	97361	1
96744	96487	1
96744	97555	1
96744	77918	1
96744	97149	1
96744	96603	1
96744	98782	1
96744	541251	1
96744	96142	1
96744	123793	1
96744	70986	1
96744	770445	1
96744	84028	1
96744	546924	1
96744	97079	1
96744	276157	1
96744	232824	1
96744	100519	1
96744	95709	1
96744	472674	1
96744	97675	1
96744	661402	1
96744	98394	1
96744	87657	1
96744	251347	1
96744	74532	1
96744	76569	1
96744	96503	1
96744	96889	1
96744	99427	1
96744	91194	1
96744	96475	1
96744	98424	1
96744	96931	1
96744	173710	1
96744	535257	1
96744	426413	1
96744	754439	1
96744	97249	1
96744	96082	1
96744	92885	1
96744	92362	1
96744	302466	1
96744	97009	1
96744	93261	1
96744	827996	1
96744	97643	1
96744	91840	1
96744	78853	1
96744	87101	1
96744	96227	1
96744	440765	1
96744	577289	1
96744	97733	1
96744	96602	1
96744	96829	1
96744	98089	1
96744	95929	1
96744	292462	1
96744	71148	1
96744	96478	1
96744	96864	1
96744	211932	1
96744	98210	1
96744	95845	1
96744	96891	1
96744	98748	1
96744	67276	1
96744	455764	1
96744	74426	1
96744	308001	1
96744	463165	1
96744	75849	1
96744	90254	1
96744	95148	1
96744	532457	1
96744	524463	1
96744	94819	1
96744	149993	1
96744	599010	1
96744	97042	1
96744	89301	1
96744	717043	1
96744	591587	1
96744	80681	1
96744	81631	1
96744	550645	1
96744	233592	1
96744	533990	1
96744	84783	1
96744	554544	1
96744	370624	1
96744	97931	1
96744	239922	1
96744	96600	1
96744	718724	1
96744	90867	1
96744	572714	1
96744	84069	1
96744	92845	1
96744	96353	1
96744	30834	1
96744	96677	1
96744	98276	1
96744	96901	1
96744	94079	1
96744	92981	1
96744	417073	1
96744	306877	1
96744	76439	1
96744	96840	1
96744	98944	1
96744	90981	1
96744	788681	1
96744	87483	1
96744	101583	1
96744	480132	1
96744	107574	1
96744	88607	1
96744	95840	1
96744	100059	1
96744	96506	1
96744	96480	1
96744	95643	1
96744	85643	1
96744	139742	1
96744	654250	1
96744	84604	1
96744	88300	1
96744	513785	1
96744	209324	1
96744	100052	1
96744	96156	1
96744	93928	1
96744	83051	1
96744	74411	1
96744	568158	1
96744	69330	1
96744	76100	1
96744	97071	1
96744	81903	1
96744	691593	1
96744	83736	1
96744	95189	1
96744	97394	1
96744	97452	1
96744	96863	1
96744	97382	1
96744	483571	1
96744	369491	1
96744	93766	1
96744	76428	1
96744	774524	1
96744	142723	1
96744	93904	1
96744	339729	1
96744	98564	1
96744	92048	1
96744	94711	1
96744	71630	1
96744	334697	1
96744	302798	1
96744	89881	1
96744	74303	1
96744	589890	1
96744	774566	1
96744	101211	1
96744	139751	1
96744	9171	1
96744	698069	1
96744	81869	1
96744	97888	1
96744	96604	1
96744	92452	1
96744	83915	1
96744	99284	1
96744	464454	1
96744	301066	1
96744	95832	1
96744	72809	1
96744	102562	1
96744	76572	1
96744	99105	1
96744	88306	1
96744	231311	1
96744	604969	1
96744	793284	1
96744	97089	1
96744	73637	1
96744	98011	1
96744	95544	1
96744	223632	1
96744	95386	1
96744	492970	1
96744	97201	1
96744	773910	1
96744	98942	1
96744	101535	1
96744	90745	1
96744	96833	1
96744	87171	1
96744	98161	1
96744	96943	1
96744	482814	1
96744	807658	1
96744	276178	1
96744	649250	1
96744	96627	1
96744	342791	1
96744	346900	1
96744	106945	1
96744	600969	1
96744	543929	1
96744	206235	1
96744	78864	1
96744	573236	1
96744	73717	1
96744	714545	1
96744	96924	1
96744	89865	1
96744	87716	1
96744	87789	1
96744	334485	1
96744	76123	1
96744	73721	1
96744	490299	1
96744	95772	1
96744	96236	1
96744	39776	1
96744	224029	1
96744	448129	1
96744	69003	1
96744	92855	1
96744	597525	1
96744	59038	1
96744	96195	1
96744	444394	1
96744	100878	1
96744	589427	1
96744	84238	1
96744	300789	1
96744	68852	1
96744	75985	1
96744	97172	1
96744	90754	1
96744	97084	1
96744	95904	1
96744	83605	1
96744	99249	1
96744	98656	1
96744	96855	1
96744	85901	1
96744	97310	1
96744	779839	1
96744	101526	1
96744	66801	1
96744	78300	1
96744	120611	1
96744	97106	1
96744	96320	1
96744	80927	1
96744	95996	1
96744	96381	1
96744	96837	1
96744	699571	1
96744	97358	1
96744	415596	1
96744	99541	1
96744	99523	1
96744	409745	1
96744	809836	1
96744	96542	1
96744	90730	1
96744	76075	1
96744	100165	1
96744	98064	1
96744	88573	1
96744	101627	1
96744	593657	1
96744	93231	1
96744	110165	1
96744	96666	1
96744	81416	1
96744	123992	1
96744	64609	1
96744	448801	1
96744	775798	1
96744	564217	1
96744	92435	1
96744	382463	1
96744	100538	1
96744	252727	1
96744	32500	1
96744	94810	1
96744	95588	1
96744	66554	1
96744	657035	1
96744	96941	1
96744	78312	1
96744	99619	1
96744	97994	1
96744	497015	1
96744	173800	1
96744	71280	1
96744	56430	1
96744	634076	1
96744	4254	1
96744	97380	1
96744	90538	1
96744	666033	1
96744	96529	1
96744	77560	1
96744	184818	1
96744	91706	1
96744	287335	1
96744	98172	1
96744	751538	1
96744	187066	1
96744	99051	1
96744	137225	1
96744	216273	1
96744	97080	1
96744	96104	1
96744	646358	1
96744	96095	1
96744	96626	1
96744	94273	1
96744	447076	1
96744	193074	1
96744	140374	1
96744	744811	1
96744	574735	1
96744	93747	1
96744	96098	1
96744	763537	1
96744	96973	1
96744	93967	1
96744	92113	1
96744	96906	1
96744	110272	1
96744	595184	1
96744	91565	1
96744	90758	1
96744	89960	1
96744	94336	1
96744	401550	1
96744	101822	1
96744	626201	1
96744	163574	1
96744	695356	1
96744	97026	1
96744	100030	1
96744	515286	1
96744	643151	1
96744	91989	1
96744	64759	1
96744	88840	1
96744	85121	1
96744	97237	1
96744	789499	1
96744	71995	1
96744	47144	1
96744	87048	1
96744	483938	1
96744	446258	1
96744	100608	1
96744	96419	1
96744	281781	1
96744	97995	1
96744	468754	1
96744	366891	1
96744	95943	1
96744	87787	1
96744	185003	1
96744	96162	1
96744	90892	1
96744	96978	1
96744	96109	1
96744	200150	1
96744	72533	1
96744	575554	1
96744	505119	1
96744	86421	1
96744	527037	1
96744	97924	1
96744	558869	1
96744	96060	1
96744	96116	1
96744	78998	1
96744	608660	1
96744	98341	1
96744	83957	1
96744	65425	1
96744	107984	1
96744	488803	1
96744	84080	1
96744	642400	1
96744	81581	1
96744	99044	1
96744	84801	1
96744	96291	1
96744	683309	1
96744	244292	1
96744	96102	1
96744	615213	1
96744	97025	1
96744	96553	1
96744	295355	1
96744	81001	1
96744	91444	1
96744	423612	1
96744	3396	1
96744	93472	1
96744	97281	1
96744	66531	1
96744	250719	1
96744	396167	1
96744	402647	1
96744	406600	1
96744	86806	1
96744	98524	1
96744	45813	1
96744	94701	1
96744	525293	1
96744	38517	1
96744	100549	1
96744	177824	1
96744	464931	1
96744	94730	1
96744	96862	1
96744	97039	1
96744	93830	1
96744	96147	1
96744	66779	1
96744	90333	1
96744	96875	1
96744	97060	1
96744	82124	1
96744	515153	1
96744	76725	1
96744	746955	1
96744	94096	1
96744	96828	1
96744	88241	1
96744	92378	1
96744	546726	1
96744	98422	1
96744	84442	1
96744	86817	1
96744	91909	1
96744	96234	1
96744	96070	1
96744	425269	1
96744	85428	1
96744	428629	1
96744	97823	1
96744	97129	1
96744	102227	1
96744	96900	1
96744	404532	1
96744	610452	1
96744	93134	1
96744	517810	1
96744	84720	1
96744	430108	1
96744	92548	1
96744	98479	1
96744	84022	1
96744	75848	1
96744	74835	1
96744	489378	1
96744	76632	1
96744	165038	1
96744	93803	1
96744	71547	1
96744	96119	1
96744	101771	1
96744	96061	1
96744	72482	1
96744	101539	1
96744	91363	1
96744	101236	1
96744	97565	1
96744	96843	1
96744	93767	1
96744	608676	1
96744	65381	1
96744	406071	1
96744	88956	1
96744	175877	1
96744	123697	1
96744	379315	1
96744	613358	1
96744	98999	1
96744	605372	1
96744	96609	1
96744	91228	1
96744	360389	1
96744	96543	1
96744	91688	1
96744	552642	1
96744	91643	1
96744	84549	1
96744	7107	1
96744	296182	1
96744	413322	1
96744	72677	1
96744	97314	1
96744	96879	1
96744	100439	1
96744	339764	1
96744	96912	1
96744	83931	1
96744	632004	1
96744	541395	1
96744	152357	1
96744	464812	1
96744	596029	1
96744	191007	1
96744	10809	1
96744	80673	1
96744	100157	1
96744	585933	1
96744	91733	1
96744	85560	1
96744	595359	1
96744	95340	1
96744	89228	1
96744	487612	1
96744	71594	1
96744	96455	1
96744	538793	1
96744	47910	1
96744	443962	1
96744	94637	1
96744	424579	1
96744	537590	1
96744	65316	1
96744	467076	1
96744	97996	1
96744	549291	1
96744	742268	1
96744	86256	1
96744	96067	1
96744	100075	1
96744	92279	1
96744	94331	1
96744	113191	1
96744	96926	1
96744	762061	1
96744	571490	1
96744	164348	1
96744	208286	1
96744	97714	1
96744	85761	1
96744	97332	1
96744	97313	1
96744	99901	1
96744	96038	1
96744	413599	1
96744	599560	1
96744	96911	1
96744	101086	1
96744	88286	1
96744	765555	1
96744	680790	1
96744	96611	1
96744	98088	1
96744	735654	1
96744	96122	1
96744	721812	1
96744	603113	1
96744	93447	1
96744	204847	1
96744	504748	1
96744	84370	1
96744	15177	1
96744	96826	1
96744	95328	1
96744	250341	1
96744	635838	1
96744	194873	1
96744	721036	1
96744	52590	1
96744	90911	1
96744	446320	1
96744	64482	1
96744	64497	1
96744	96966	1
96744	94455	1
96744	98589	1
96744	93908	1
96744	92510	1
96744	96955	1
96744	97077	1
96744	335170	1
96744	96998	1
96744	96230	1
96744	73722	1
96744	466547	1
96744	92841	1
96744	671564	1
96744	74584	1
96744	80394	1
96744	96608	1
96744	84610	1
96744	97040	1
96744	469180	1
96744	357435	1
96744	96570	1
96744	91829	1
96744	93577	1
96744	97044	1
96744	129635	1
96744	392223	1
96744	729105	1
96744	97165	1
96744	507773	1
96744	594102	1
96744	18695	1
96744	96869	1
96744	410835	1
96744	66477	1
96744	84850	1
96744	87402	1
96744	443398	1
96744	96994	1
96744	83932	1
96744	514161	1
96744	97096	1
96744	281567	1
96744	570730	1
96744	87138	1
96744	96243	1
96744	96093	1
96744	97599	1
96744	95907	1
96744	183451	1
96744	95372	1
96744	96839	1
96744	89310	1
96744	531848	1
96744	459656	1
96744	145156	1
96744	42712	1
96744	310325	1
96744	332862	1
96744	122333	1
96744	73021	1
96744	96914	1
96744	95449	1
96744	82397	1
96744	651564	1
96744	97279	1
96744	482820	1
96744	94078	1
